1.000000000000000000e+00,1.012834986167995410e+01,1.379496132744500869e+01,1.918356431710719505e+02,9.161371597530719555e+02,1.230000000000000000e+02,1.220000000000000000e+02,4.306634046356114354e+00,5.104715093911731394e+00,2.626826228831679444e+01,4.406402542644252662e+02,1.230000000000000000e+02,1.240000000000000000e+02
1.000000000000000000e+00,1.169631007438250592e+01,1.531426370746302368e+01,2.364180170380233221e+02,1.017838601998598392e+03,1.230000000000000000e+02,1.220000000000000000e+02,4.549266731426147459e+00,5.443069499281047996e+00,2.986593303831012136e+01,4.785203387169719349e+02,1.230000000000000000e+02,1.240000000000000000e+02
1.000000000000000000e+00,1.158833785300250163e+01,1.544833598411078235e+01,2.405756901995686121e+02,1.029914585612141764e+03,1.230000000000000000e+02,1.240000000000000000e+02,4.372158553746914755e+00,5.231341574788300086e+00,2.758763575817392777e+01,4.616334283938959970e+02,1.230000000000000000e+02,1.240000000000000000e+02
1.000000000000000000e+00,1.120480775802087159e+01,1.536174074550895163e+01,2.378861680768446547e+02,1.220306167428688241e+03,1.230000000000000000e+02,1.240000000000000000e+02,4.336677937084975731e+00,5.213891235741263230e+00,2.740389296183422729e+01,4.750116688618340390e+02,1.230000000000000000e+02,1.230000000000000000e+02
1.000000000000000000e+00,1.137831058910156834e+01,1.583068066410154806e+01,2.526315023072163513e+02,1.411897562502372011e+03,1.230000000000000000e+02,1.240000000000000000e+02,4.499726719294432797e+00,5.482639743755528983e+00,3.030175258045130704e+01,5.035712047040489665e+02,1.230000000000000000e+02,1.230000000000000000e+02
1.000000000000000000e+00,1.420451759121070978e+01,1.771540577396967109e+01,3.163665340084656350e+02,1.495760150241431802e+03,1.230000000000000000e+02,1.240000000000000000e+02,4.686841765750683564e+00,5.773252842189817713e+00,3.359924231840000175e+01,4.703632887501025834e+02,1.220000000000000000e+02,1.230000000000000000e+02
1.000000000000000000e+00,1.467281000250922851e+01,1.851371260424290099e+01,3.455217282182483700e+02,1.509767937621100600e+03,1.210000000000000000e+02,1.230000000000000000e+02,4.428167950952440535e+00,5.384190726651595149e+00,2.922329615016233362e+01,3.875564140192906848e+02,1.220000000000000000e+02,1.220000000000000000e+02
1.000000000000000000e+00,1.586114293693650446e+01,1.977343925087665610e+01,3.941420360968846808e+02,1.502313997536194620e+03,1.210000000000000000e+02,1.230000000000000000e+02,4.498949422979841017e+00,5.433564302744154695e+00,2.976171475005601863e+01,4.152743018766698242e+02,1.230000000000000000e+02,1.230000000000000000e+02
1.000000000000000000e+00,1.569881535693576780e+01,2.133993615488191509e+01,4.590653982806817339e+02,1.699140463640078906e+03,1.230000000000000000e+02,1.240000000000000000e+02,4.861629455634175478e+00,5.857696629137912225e+00,3.458932439416699367e+01,4.932408999744533844e+02,1.210000000000000000e+02,1.230000000000000000e+02
1.000000000000000000e+00,1.423616367382717129e+01,2.029044661532314819e+01,4.150224030738694978e+02,1.564783438549043694e+03,1.230000000000000000e+02,1.240000000000000000e+02,4.586477159019097805e+00,5.572121978954925225e+00,3.129893482696829921e+01,4.512381840177808954e+02,1.210000000000000000e+02,1.230000000000000000e+02
1.000000000000000000e+00,1.210170363102200852e+01,1.751373068315331949e+01,3.092043976230100952e+02,1.509935288945566299e+03,1.230000000000000000e+02,1.220000000000000000e+02,4.523738477112243750e+00,5.523550898507831874e+00,3.075565980686156564e+01,3.827047160130613292e+02,1.210000000000000000e+02,1.230000000000000000e+02
1.000000000000000000e+00,1.362455345862601952e+01,1.995812749825709531e+01,4.015391665692399101e+02,1.698518970094133465e+03,1.230000000000000000e+02,1.220000000000000000e+02,4.696296678622055687e+00,5.661204036255594652e+00,3.230769268156918628e+01,4.027119925150044537e+02,1.220000000000000000e+02,1.220000000000000000e+02
1.000000000000000000e+00,1.403332244711507215e+01,2.050505886143015388e+01,4.238482247083824177e+02,1.900482096526672876e+03,1.230000000000000000e+02,1.210000000000000000e+02,4.675980960839877909e+00,5.479308718455492055e+00,3.026494358078867464e+01,4.261489154990977681e+02,1.220000000000000000e+02,1.210000000000000000e+02
1.000000000000000000e+00,1.449232519641343231e+01,2.017574269725030689e+01,4.103433401065011026e+02,1.765418674687471594e+03,1.230000000000000000e+02,1.220000000000000000e+02,4.517012210172028475e+00,5.388314614943345404e+00,2.926807902178633825e+01,3.998529568317300118e+02,1.220000000000000000e+02,1.210000000000000000e+02
1.000000000000000000e+00,1.282772745390466795e+01,1.811830351997233635e+01,3.309202847195987260e+02,1.467787548593552401e+03,1.230000000000000000e+02,1.230000000000000000e+02,4.306456355935830871e+00,5.282309433689402312e+00,2.812781547706053686e+01,4.471027659996334478e+02,1.220000000000000000e+02,1.220000000000000000e+02
1.000000000000000000e+00,1.414129793270861057e+01,1.964239529790226158e+01,3.889351744345291308e+02,1.420686435661533096e+03,1.230000000000000000e+02,1.240000000000000000e+02,4.538541193154918219e+00,5.462473947311708322e+00,3.007925567042253689e+01,4.591714928366369577e+02,1.230000000000000000e+02,1.230000000000000000e+02
1.000000000000000000e+00,1.305727478560732457e+01,1.767365963138776763e+01,3.148772628690983879e+02,1.263785378501064770e+03,1.230000000000000000e+02,1.240000000000000000e+02,4.479672016290656700e+00,5.363716011573863796e+00,2.900146114194943081e+01,4.635743323793461741e+02,1.230000000000000000e+02,1.240000000000000000e+02
1.000000000000000000e+00,1.309551103689468299e+01,1.880824704537731407e+01,3.566029807660730739e+02,1.322614745681630893e+03,1.230000000000000000e+02,1.240000000000000000e+02,4.504599535985642333e+00,5.374753979621475608e+00,2.912094792485573080e+01,4.477125277378618193e+02,1.230000000000000000e+02,1.240000000000000000e+02
1.000000000000000000e+00,1.385508768492096721e+01,1.921789136480290594e+01,3.723057948683125460e+02,1.406109414622325858e+03,1.230000000000000000e+02,1.240000000000000000e+02,4.532315273417283130e+00,5.520675985849999634e+00,3.072365256123071120e+01,4.772534884279887137e+02,1.230000000000000000e+02,1.240000000000000000e+02
1.000000000000000000e+00,1.461703425180532356e+01,1.933304064941883382e+01,3.767807064033074766e+02,1.425187301709456051e+03,1.230000000000000000e+02,1.240000000000000000e+02,4.788780014603064572e+00,5.860616675732682523e+00,3.462381836681047531e+01,5.107299590077378753e+02,1.230000000000000000e+02,1.240000000000000000e+02
1.000000000000000000e+00,1.445043494829667097e+01,1.976915971520792681e+01,3.939714474247983844e+02,1.589762597377242855e+03,1.230000000000000000e+02,1.240000000000000000e+02,4.970208956973717562e+00,6.037650148036931341e+00,3.674719688517174632e+01,5.426987229545989067e+02,1.230000000000000000e+02,1.240000000000000000e+02
1.000000000000000000e+00,1.410549957628774109e+01,2.083225329026132400e+01,4.374826382556490216e+02,1.639422691178793912e+03,1.220000000000000000e+02,1.230000000000000000e+02,5.133929933679145741e+00,6.142998422167705641e+00,3.804075566003520947e+01,5.311560294078810784e+02,1.230000000000000000e+02,1.240000000000000000e+02
1.000000000000000000e+00,1.418582132451520472e+01,2.100245137369669024e+01,4.446602456698527703e+02,1.766796244864758819e+03,1.220000000000000000e+02,1.230000000000000000e+02,4.997113507563699208e+00,6.210856524150949909e+00,3.888582536652057797e+01,5.483500070120761620e+02,1.230000000000000000e+02,1.240000000000000000e+02
1.000000000000000000e+00,1.405552415968823254e+01,1.993974183355992835e+01,4.007997020050603396e+02,1.676381089164013247e+03,1.230000000000000000e+02,1.240000000000000000e+02,5.242969547580670131e+00,6.330188598573865733e+00,4.039444323943000370e+01,4.789511930496009313e+02,1.230000000000000000e+02,1.240000000000000000e+02
1.000000000000000000e+00,1.423716709581188589e+01,1.810337450473577903e+01,3.303751698172553688e+02,1.478644199393324243e+03,1.230000000000000000e+02,1.240000000000000000e+02,4.936986625204916379e+00,5.947715957772821582e+00,3.566060999429986822e+01,4.255942132573889012e+02,1.230000000000000000e+02,1.240000000000000000e+02
1.000000000000000000e+00,1.407318755159546697e+01,1.778867748990881026e+01,3.189889585080528036e+02,1.460908114129925707e+03,1.230000000000000000e+02,1.240000000000000000e+02,4.989553379312321901e+00,5.939154865624126423e+00,3.555802471559146483e+01,4.329708928419906897e+02,1.230000000000000000e+02,1.240000000000000000e+02
